date,hr,open,high,low,close,volume
2020.08.19,23:00,26.726,26.777,26.485,26.715,2931
2020.08.20,1:00,26.66,26.999,26.654,26.937,3288
2020.08.20,2:00,26.936,27.001,26.63,26.683,4018
2020.08.20,3:00,26.681,26.979,26.601,26.978,4632
2020.08.20,4:00,26.979,27.127,26.682,26.936,8553
2020.08.20,5:00,26.936,27.073,26.768,27.058,4837
2020.08.20,6:00,27.057,27.255,26.985,27.154,5709
2020.08.20,7:00,27.153,27.448,27.094,27.141,4315
2020.08.20,8:00,27.139,27.196,26.895,26.999,5551
2020.08.20,9:00,27.003,27.292,26.986,27.024,7171
2020.08.20,10:00,27.025,27.1,26.742,26.847,6029
2020.08.20,11:00,26.847,26.989,26.616,26.928,6434
2020.08.20,12:00,26.93,27.018,26.692,26.804,5323
2020.08.20,13:00,26.8,27.037,26.741,26.978,4799
2020.08.20,14:00,26.981,27.268,26.872,27.109,5009
2020.08.20,15:00,27.097,27.295,26.945,27.104,10099
2020.08.20,16:00,27.109,27.147,26.725,26.931,14551
2020.08.20,17:00,26.932,27.281,26.861,27.186,13471
2020.08.20,18:00,27.185,27.272,27.059,27.147,7980
2020.08.20,19:00,27.149,27.238,27.006,27.094,5930
2020.08.20,20:00,27.099,27.16,26.997,27.113,5416
2020.08.20,21:00,27.114,27.412,27.051,27.356,4408
2020.08.20,22:00,27.35,27.521,27.31,27.469,4852
2020.08.20,23:00,27.473,27.492,27.178,27.233,1947
2020.08.21,1:00,27.224,27.454,27.221,27.38,1972
2020.08.21,2:00,27.377,27.452,27.343,27.449,1102
2020.08.21,3:00,27.448,27.535,27.375,27.412,3066
2020.08.21,4:00,27.409,27.476,27.178,27.352,7426
2020.08.21,5:00,27.35,27.433,27.298,27.313,3794
2020.08.21,6:00,27.313,27.442,27.31,27.42,2599
2020.08.21,7:00,27.42,27.442,27.313,27.406,2532
2020.08.21,8:00,27.411,27.48,27.292,27.373,3439
2020.08.21,9:00,27.378,27.414,27.094,27.252,7696
2020.08.21,10:00,27.248,27.274,26.9,27.219,7054
2020.08.21,11:00,27.215,27.215,26.962,27.095,5474
2020.08.21,12:00,27.095,27.132,26.996,27.044,3112
2020.08.21,13:00,27.041,27.068,26.82,26.968,3213
2020.08.21,14:00,26.968,26.973,26.451,26.519,5896
2020.08.21,15:00,26.519,26.8,26.028,26.643,11786
2020.08.21,16:00,26.64,26.891,26.338,26.437,13826
2020.08.21,17:00,26.433,26.811,26.226,26.796,12145
2020.08.21,18:00,26.793,26.866,26.655,26.737,8422
2020.08.21,19:00,26.739,26.742,26.48,26.584,5634
2020.08.21,20:00,26.584,26.771,26.579,26.709,3744
2020.08.21,21:00,26.709,26.756,26.641,26.725,2719
2020.08.21,22:00,26.728,26.81,26.652,26.721,2492
2020.08.21,23:00,26.721,26.759,26.57,26.758,1053
2020.08.24,1:00,26.77,26.77,26.382,26.698,3376
2020.08.24,2:00,26.692,26.705,26.51,26.559,1948
2020.08.24,3:00,26.559,26.628,26.458,26.595,2189
2020.08.24,4:00,26.596,26.613,26.324,26.507,4931
2020.08.24,5:00,26.51,26.591,26.386,26.501,2483
2020.08.24,6:00,26.499,26.534,26.381,26.385,2026
2020.08.24,7:00,26.385,26.503,26.35,26.481,1559
2020.08.24,8:00,26.482,26.531,26.416,26.447,2037
2020.08.24,9:00,26.45,26.502,26.256,26.348,4329
2020.08.24,10:00,26.348,26.862,26.348,26.69,4836
2020.08.24,11:00,26.691,26.874,26.687,26.775,2812
2020.08.24,12:00,26.777,26.863,26.635,26.787,3672
2020.08.24,13:00,26.787,26.921,26.713,26.873,2270
2020.08.24,14:00,26.871,26.898,26.802,26.894,2070
2020.08.24,15:00,26.911,27.24,26.879,26.998,7879
2020.08.24,16:00,27.002,27.074,26.655,26.66,11154
2020.08.24,17:00,26.66,26.874,26.432,26.468,11752
2020.08.24,18:00,26.469,26.745,26.439,26.631,8275
2020.08.24,19:00,26.631,26.673,26.392,26.483,5065
2020.08.24,20:00,26.481,26.579,26.443,26.46,3822
2020.08.24,21:00,26.458,26.495,26.351,26.429,2998
2020.08.24,22:00,26.429,26.468,26.343,26.448,2133
2020.08.24,23:00,26.446,26.62,26.437,26.61,958
2020.08.25,1:00,26.612,26.66,26.497,26.56,1883
2020.08.25,2:00,26.558,26.642,26.528,26.624,702
2020.08.25,3:00,26.623,26.674,26.514,26.64,3089
2020.08.25,4:00,26.639,26.801,26.586,26.77,4731
2020.08.25,5:00,26.771,26.78,26.693,26.744,2310
2020.08.25,6:00,26.746,26.761,26.661,26.721,1783
2020.08.25,7:00,26.721,26.764,26.537,26.56,1764
2020.08.25,8:00,26.561,26.598,26.418,26.509,3855
2020.08.25,9:00,26.512,26.653,26.501,26.547,3717
2020.08.25,10:00,26.549,26.594,26.496,26.55,3382
2020.08.25,11:00,26.545,26.571,26.356,26.495,3570
2020.08.25,12:00,26.493,26.545,26.443,26.451,3077
2020.08.25,13:00,26.45,26.621,26.435,26.481,2905
2020.08.25,14:00,26.482,26.619,26.422,26.443,3192
2020.08.25,15:00,26.448,26.569,26.277,26.543,7979
2020.08.25,16:00,26.542,26.706,26.368,26.419,10432
2020.08.25,17:00,26.419,26.536,26.23,26.408,10033
2020.08.25,18:00,26.407,26.506,26.283,26.371,6202
2020.08.25,19:00,26.373,26.396,26.057,26.127,4891
2020.08.25,20:00,26.126,26.303,26.098,26.283,3794
2020.08.25,21:00,26.282,26.5,26.232,26.499,4088
2020.08.25,22:00,26.5,26.595,26.44,26.57,3712
2020.08.25,23:00,26.571,26.571,26.461,26.525,1315
2020.08.26,1:00,26.581,26.581,26.43,26.462,1407
2020.08.26,2:00,26.465,26.52,26.428,26.502,1126
2020.08.26,3:00,26.499,26.517,26.434,26.443,2200
2020.08.26,4:00,26.443,26.471,26.344,26.433,4265
2020.08.26,5:00,26.433,26.445,26.33,26.379,2359
2020.08.26,6:00,26.379,26.396,26.34,26.346,1357
2020.08.26,7:00,26.347,26.401,26.233,26.271,1287
2020.08.26,8:00,26.27,26.34,26.149,26.232,3684
2020.08.26,9:00,26.234,26.381,26.171,26.301,3538
2020.08.26,10:00,26.3,26.413,26.166,26.358,4238
2020.08.26,11:00,26.357,26.517,26.279,26.501,3346
2020.08.26,12:00,26.502,26.52,26.358,26.396,2827
2020.08.26,13:00,26.397,26.498,26.339,26.428,2278
2020.08.26,14:00,26.429,26.455,26.328,26.355,2772
2020.08.26,15:00,26.357,26.401,26.084,26.326,7993
2020.08.26,16:00,26.323,26.957,26.277,26.913,12987
2020.08.26,17:00,26.913,27.024,26.736,26.839,10936
2020.08.26,18:00,26.84,27.151,26.826,27.008,7338
2020.08.26,19:00,27.005,27.216,26.99,27.137,5049
2020.08.26,20:00,27.137,27.408,27.134,27.309,5781
2020.08.26,21:00,27.31,27.452,27.196,27.233,3984
2020.08.26,22:00,27.233,27.446,27.139,27.438,3571
2020.08.26,23:00,27.437,27.487,27.368,27.485,1011
2020.08.27,1:00,27.49,27.49,27.285,27.325,1406
2020.08.27,2:00,27.327,27.428,27.244,27.426,1566
2020.08.27,3:00,27.426,27.426,27.238,27.304,2594
2020.08.27,4:00,27.304,27.311,27.087,27.135,6180
2020.08.27,5:00,27.136,27.176,26.916,27.021,3882
2020.08.27,6:00,27.019,27.14,26.997,27.109,2705
2020.08.27,7:00,27.109,27.223,27.077,27.173,1854
2020.08.27,8:00,27.172,27.286,27.07,27.112,2582
2020.08.27,9:00,27.112,27.341,27.092,27.271,3910
2020.08.27,10:00,27.269,27.522,27.211,27.407,4435
2020.08.27,11:00,27.407,27.424,27.278,27.294,3031
2020.08.27,12:00,27.292,27.371,27.202,27.326,2943
2020.08.27,13:00,27.325,27.347,27.208,27.275,2549
2020.08.27,14:00,27.276,27.347,27.148,27.312,3094
2020.08.27,15:00,27.314,27.345,27.029,27.223,7104
2020.08.27,16:00,27.222,27.925,26.898,27.146,20698
2020.08.27,17:00,27.146,27.146,26.51,26.886,18396
2020.08.27,18:00,26.886,27.124,26.779,27.072,11860
2020.08.27,19:00,27.072,27.143,26.814,26.872,8504
2020.08.27,20:00,26.872,27.034,26.824,27.005,5448
2020.08.27,21:00,27.01,27.129,26.973,26.982,3398
2020.08.27,22:00,26.981,27.161,26.951,27.025,3073
2020.08.27,23:00,27.025,27.085,26.951,26.98,994
2020.08.28,1:00,27.037,27.085,26.957,26.967,1073
2020.08.28,2:00,26.971,27.025,26.867,26.94,1198
2020.08.28,3:00,26.938,26.97,26.824,26.908,2658
2020.08.28,4:00,26.906,27.257,26.883,27.166,4553
2020.08.28,5:00,27.166,27.247,27.088,27.181,3469
2020.08.28,6:00,27.181,27.268,27.161,27.264,2551
2020.08.28,7:00,27.264,27.312,27.182,27.294,2004
2020.08.28,8:00,27.295,27.317,27.151,27.185,4362
2020.08.28,9:00,27.186,27.445,27.153,27.342,5196
2020.08.28,10:00,27.343,27.417,27.253,27.322,4916
2020.08.28,11:00,27.323,27.484,27.297,27.42,3876
2020.08.28,12:00,27.422,27.598,27.419,27.533,4622
2020.08.28,13:00,27.531,27.596,27.432,27.57,3374
2020.08.28,14:00,27.569,27.654,27.392,27.643,3590
2020.08.28,15:00,27.643,27.688,27.383,27.435,8150
2020.08.28,16:00,27.437,27.587,27.307,27.497,12221
2020.08.28,17:00,27.493,27.65,27.366,27.556,11499
2020.08.28,18:00,27.558,27.716,27.529,27.546,8015
2020.08.28,19:00,27.544,27.655,27.529,27.6,4488
2020.08.28,20:00,27.595,27.615,27.426,27.47,5216
2020.08.28,21:00,27.468,27.533,27.426,27.511,3149
2020.08.28,22:00,27.516,27.557,27.474,27.495,3260
2020.08.28,23:00,27.495,27.538,27.475,27.491,1067
2020.08.31,1:00,27.615,28.156,27.553,28.004,4088
2020.08.31,2:00,28.005,28.088,27.775,27.932,3253
2020.08.31,3:00,27.921,28.051,27.866,27.927,3414
2020.08.31,4:00,27.931,28.062,27.742,28.012,4867
2020.08.31,5:00,28.016,28.109,27.944,27.987,3262
2020.08.31,6:00,27.987,28.047,27.904,28.035,2106
2020.08.31,7:00,28.034,28.071,27.999,28.026,1096
2020.08.31,8:00,28.024,28.036,27.819,28.015,3886
2020.08.31,9:00,28.013,28.058,27.786,27.911,5115
2020.08.31,10:00,27.912,27.92,27.57,27.773,4475
2020.08.31,11:00,27.774,27.842,27.698,27.821,2831
2020.08.31,12:00,27.822,27.893,27.788,27.839,2192
2020.08.31,13:00,27.839,27.918,27.754,27.901,2394
2020.08.31,14:00,27.9,28.074,27.896,27.96,2891
2020.08.31,15:00,27.959,27.973,27.791,27.97,4936
2020.08.31,16:00,27.973,28.091,27.873,28.013,8741
2020.08.31,17:00,28.011,28.168,27.971,28.007,9341
2020.08.31,18:00,28.006,28.128,27.976,28.089,7519
2020.08.31,19:00,28.09,28.32,28.079,28.286,6010
2020.08.31,20:00,28.282,28.358,28.225,28.349,3749
2020.08.31,21:00,28.347,28.362,28.159,28.274,4447
2020.08.31,22:00,28.274,28.301,28.133,28.152,3117
2020.08.31,23:00,28.148,28.189,28.102,28.134,906
2020.09.01,1:00,28.119,28.182,28.046,28.087,1460
2020.09.01,2:00,28.084,28.149,28.045,28.127,1681
2020.09.01,3:00,28.127,28.218,28.11,28.145,2201
2020.09.01,4:00,28.145,28.451,28.141,28.397,4291
2020.09.01,5:00,28.397,28.815,28.386,28.778,6566
2020.09.01,6:00,28.781,28.783,28.573,28.652,3562
2020.09.01,7:00,28.652,28.75,28.643,28.667,2026
2020.09.01,8:00,28.669,28.764,28.669,28.698,3435
2020.09.01,9:00,28.697,28.724,28.538,28.7,5347
2020.09.01,10:00,28.7,28.863,28.666,28.813,4889
2020.09.01,11:00,28.811,28.857,28.742,28.786,3604
2020.09.01,12:00,28.786,28.869,28.757,28.809,2820
2020.09.01,13:00,28.81,28.901,28.74,28.891,2253
2020.09.01,14:00,28.885,28.892,28.788,28.827,2258
2020.09.01,15:00,28.82,28.846,28.615,28.791,6664
2020.09.01,16:00,28.791,28.823,28.436,28.536,13373
2020.09.01,17:00,28.526,28.526,28.253,28.494,14472
2020.09.01,18:00,28.495,28.556,28.388,28.417,6884
2020.09.01,19:00,28.416,28.479,28.354,28.453,3604
2020.09.01,20:00,28.45,28.45,28.279,28.314,4765
2020.09.01,21:00,28.314,28.332,27.57,27.865,5268
2020.09.01,22:00,27.865,28.139,27.832,28.093,3201
2020.09.01,23:00,28.095,28.144,27.94,28.116,1534
2020.09.02,1:00,28.051,28.249,27.998,28.185,2388
2020.09.02,2:00,28.182,28.304,28.151,28.281,1440
2020.09.02,3:00,28.28,28.307,28.115,28.158,2250
2020.09.02,4:00,28.153,28.217,27.921,28.078,7067
2020.09.02,5:00,28.077,28.189,28.018,28.129,2888
2020.09.02,6:00,28.128,28.132,28.03,28.092,2218
2020.09.02,7:00,28.092,28.141,27.95,27.977,2057
2020.09.02,8:00,27.977,28.054,27.835,28.007,3987
2020.09.02,9:00,28.007,28.039,27.893,27.933,3523
2020.09.02,10:00,27.933,27.995,27.657,27.871,4779
2020.09.02,11:00,27.87,28.026,27.835,27.895,3874
2020.09.02,12:00,27.896,28.088,27.881,27.991,3437
2020.09.02,13:00,27.989,27.998,27.702,27.705,1917
2020.09.02,14:00,27.708,27.76,27.424,27.588,6132
2020.09.02,15:00,27.588,27.967,27.522,27.766,10351
2020.09.02,16:00,27.765,27.803,27.295,27.404,13077
2020.09.02,17:00,27.403,27.512,27.202,27.463,12654
2020.09.02,18:00,27.46,27.472,27.24,27.428,9003
2020.09.02,19:00,27.427,27.427,27.065,27.209,7320
2020.09.02,20:00,27.207,27.329,27.074,27.26,4929
2020.09.02,21:00,27.26,27.406,27.226,27.401,3218
2020.09.02,22:00,27.401,27.476,27.387,27.459,2948
2020.09.02,23:00,27.458,27.503,27.411,27.426,1165
2020.09.03,1:00,27.429,27.454,27.293,27.417,1518
2020.09.03,2:00,27.418,27.569,27.39,27.541,1766
2020.09.03,3:00,27.542,27.569,27.48,27.482,1813
2020.09.03,4:00,27.488,27.64,27.377,27.629,3804
2020.09.03,5:00,27.63,27.706,27.524,27.576,3382
2020.09.03,6:00,27.576,27.594,27.51,27.58,1952
2020.09.03,7:00,27.581,27.593,27.341,27.343,1889
2020.09.03,8:00,27.343,27.383,27.052,27.069,4843
2020.09.03,9:00,27.069,27.161,26.748,26.878,7359
2020.09.03,10:00,26.876,27.302,26.769,27.247,5482
2020.09.03,11:00,27.247,27.283,27.122,27.23,3258
2020.09.03,12:00,27.231,27.256,26.976,27.005,2951
2020.09.03,13:00,27.005,27.061,26.889,26.898,2477
2020.09.03,14:00,26.899,27.17,26.866,27.147,4186
2020.09.03,15:00,27.149,27.162,26.888,27.093,8238
2020.09.03,16:00,27.091,27.384,26.997,27.324,10925
2020.09.03,17:00,27.323,27.396,27.006,27.054,14575
2020.09.03,18:00,27.054,27.075,26.481,26.743,15496
2020.09.03,19:00,26.742,26.898,26.659,26.681,10155
2020.09.03,20:00,26.68,26.737,26.592,26.681,6722
2020.09.03,21:00,26.676,26.854,26.65,26.738,4737
2020.09.03,22:00,26.737,26.771,26.505,26.56,5332
2020.09.03,23:00,26.563,26.629,26.519,26.592,1129
2020.09.04,1:00,26.604,26.694,26.493,26.587,1581
2020.09.04,2:00,26.588,26.65,26.38,26.468,1576
2020.09.04,3:00,26.469,26.931,26.462,26.826,4658
2020.09.04,4:00,26.826,26.953,26.7,26.843,7749
2020.09.04,5:00,26.845,26.97,26.677,26.694,5869
2020.09.04,6:00,26.696,26.8,26.639,26.702,3474
2020.09.04,7:00,26.703,26.828,26.675,26.726,2337
2020.09.04,8:00,26.728,26.757,26.464,26.538,5025
2020.09.04,9:00,26.535,26.796,26.414,26.738,6323
2020.09.04,10:00,26.737,26.888,26.7,26.748,5476
2020.09.04,11:00,26.744,26.873,26.681,26.864,2786
2020.09.04,12:00,26.864,26.915,26.782,26.889,2758
2020.09.04,13:00,26.888,26.897,26.75,26.81,2479
2020.09.04,14:00,26.806,26.89,26.775,26.815,2228
2020.09.04,15:00,26.815,27.021,26.532,26.653,8802
2020.09.04,16:00,26.651,26.844,26.381,26.641,14245
2020.09.04,17:00,26.639,26.738,26.302,26.573,14116
2020.09.04,18:00,26.574,26.614,26.362,26.42,9629
2020.09.04,19:00,26.418,26.672,26.353,26.569,7181
2020.09.04,20:00,26.568,26.702,26.464,26.686,5138
2020.09.04,21:00,26.685,26.914,26.613,26.903,6430
2020.09.04,22:00,26.904,27.005,26.846,26.897,5401
2020.09.04,23:00,26.897,26.905,26.786,26.881,1485
2020.09.07,1:00,26.816,27.011,26.805,26.962,1390
2020.09.07,2:00,26.963,26.975,26.818,26.836,1014
2020.09.07,3:00,26.835,26.869,26.739,26.751,1495
2020.09.07,4:00,26.751,27.133,26.619,27.078,6030
2020.09.07,5:00,27.08,27.174,27.014,27.089,2834
2020.09.07,6:00,27.084,27.102,26.992,27.013,1683
2020.09.07,7:00,27.013,27.089,26.944,27.056,1363
2020.09.07,8:00,27.058,27.111,26.729,26.796,3914
2020.09.07,9:00,26.796,26.859,26.693,26.786,4645
2020.09.07,10:00,26.786,26.944,26.767,26.89,2552
2020.09.07,11:00,26.891,26.966,26.848,26.879,2034
2020.09.07,12:00,26.875,26.921,26.841,26.856,1614
2020.09.07,13:00,26.855,26.896,26.784,26.82,1458
2020.09.07,14:00,26.819,26.879,26.78,26.789,1533
2020.09.07,15:00,26.79,26.828,26.738,26.766,2689
2020.09.07,16:00,26.765,26.916,26.685,26.862,4843
2020.09.07,17:00,26.86,26.972,26.78,26.881,5280
2020.09.07,18:00,26.883,26.939,26.858,26.912,3467
2020.09.07,19:00,26.91,26.925,26.81,26.859,2343
2020.09.07,20:00,26.86,26.86,26.828,26.828,2
2020.09.08,1:00,26.917,26.935,26.856,26.892,787
2020.09.08,2:00,26.899,26.902,26.829,26.855,597
2020.09.08,3:00,26.855,26.915,26.759,26.804,1399
2020.09.08,4:00,26.806,26.84,26.711,26.774,3096
2020.09.08,5:00,26.774,26.867,26.751,26.779,1466
2020.09.08,6:00,26.776,26.798,26.706,26.75,1937
2020.09.08,7:00,26.751,26.807,26.74,26.792,1106
2020.09.08,8:00,26.791,26.974,26.77,26.972,2942
2020.09.08,9:00,26.972,27.095,26.876,26.96,5673
2020.09.08,10:00,26.963,27.012,26.916,26.949,3098
2020.09.08,11:00,26.949,26.98,26.794,26.813,3352
2020.09.08,12:00,26.809,26.86,26.663,26.742,3714
2020.09.08,13:00,26.74,26.797,26.571,26.676,4240
2020.09.08,14:00,26.683,26.706,26.196,26.442,5542
2020.09.08,15:00,26.443,26.585,26.401,26.517,8347
2020.09.08,16:00,26.517,26.534,25.84,26.118,13907
2020.09.08,17:00,26.112,26.613,26.074,26.347,14039
2020.09.08,18:00,26.349,26.528,26.255,26.46,9377
2020.09.08,19:00,26.46,26.885,26.448,26.859,9206
2020.09.08,20:00,26.861,26.952,26.751,26.897,5388
2020.09.08,21:00,26.897,26.92,26.596,26.684,4246
2020.09.08,22:00,26.683,26.704,26.541,26.601,3725
2020.09.08,23:00,26.602,26.703,26.597,26.662,1490
2020.09.09,1:00,26.618,26.627,26.497,26.573,892
2020.09.09,2:00,26.576,26.63,26.557,26.611,585
2020.09.09,3:00,26.609,26.716,26.561,26.704,1607
2020.09.09,4:00,26.704,26.732,26.466,26.634,5436
2020.09.09,5:00,26.637,26.642,26.455,26.504,3037
2020.09.09,6:00,26.503,26.678,26.503,26.665,1831
2020.09.09,7:00,26.665,26.665,26.604,26.615,738
2020.09.09,8:00,26.615,26.818,26.607,26.617,2935
2020.09.09,9:00,26.621,26.655,26.456,26.505,5002
2020.09.09,10:00,26.505,26.78,26.504,26.685,2900
2020.09.09,11:00,26.692,26.789,26.6,26.672,2707
2020.09.09,12:00,26.674,26.691,26.611,26.655,2383
2020.09.09,13:00,26.652,26.654,26.485,26.505,2415
2020.09.09,14:00,26.502,26.583,26.406,26.574,4234
2020.09.09,15:00,26.573,26.784,26.556,26.738,8094
2020.09.09,16:00,26.736,26.964,26.721,26.92,11864
2020.09.09,17:00,26.918,26.97,26.733,26.87,8266
2020.09.09,18:00,26.87,26.938,26.777,26.783,4901
2020.09.09,19:00,26.785,26.938,26.779,26.916,2836
2020.09.09,20:00,26.916,26.948,26.872,26.914,2472
2020.09.09,21:00,26.913,27.048,26.882,27.042,1746
2020.09.09,22:00,27.041,27.118,26.989,27.028,2680
2020.09.09,23:00,27.03,27.043,26.966,26.971,719
2020.09.10,1:00,26.946,26.986,26.915,26.966,836
2020.09.10,2:00,26.966,27.037,26.966,26.98,1073
2020.09.10,3:00,26.98,26.981,26.89,26.927,1569
2020.09.10,4:00,26.927,27.217,26.861,27.053,5815
2020.09.10,5:00,27.055,27.107,26.96,27.078,2431
2020.09.10,6:00,27.08,27.083,26.998,27.02,1319
2020.09.10,7:00,27.021,27.069,26.977,27.066,865
2020.09.10,8:00,27.061,27.155,27.022,27.127,1944
2020.09.10,9:00,27.127,27.175,26.916,26.999,5139
2020.09.10,10:00,26.999,27.054,26.916,26.955,3074
2020.09.10,11:00,26.956,27.026,26.909,26.981,2225
2020.09.10,12:00,26.982,27.141,26.955,27.133,2332
2020.09.10,13:00,27.133,27.195,27.059,27.095,2406
2020.09.10,14:00,27.095,27.19,27.047,27.1,3368
2020.09.10,15:00,27.1,27.383,27.025,27.353,8415
2020.09.10,16:00,27.353,27.486,27.286,27.392,10306
2020.09.10,17:00,27.392,27.452,26.977,27.063,10378
2020.09.10,18:00,27.062,27.231,27.038,27.108,7116
2020.09.10,19:00,27.108,27.143,26.892,27.029,7101
2020.09.10,20:00,27.029,27.11,26.997,27.011,3999
2020.09.10,21:00,27.011,27.019,26.731,26.968,6454
2020.09.10,22:00,26.97,26.982,26.691,26.73,6188
2020.09.10,23:00,26.735,26.894,26.725,26.889,1118
2020.09.11,1:00,26.825,26.952,26.821,26.881,1046
2020.09.11,2:00,26.879,26.89,26.799,26.838,1120
2020.09.11,3:00,26.834,26.916,26.78,26.877,2151
2020.09.11,4:00,26.88,26.892,26.625,26.714,6264
2020.09.11,5:00,26.714,26.772,26.562,26.633,3752
2020.09.11,6:00,26.633,26.697,26.569,26.687,3206
2020.09.11,7:00,26.688,26.715,26.612,26.672,1712
2020.09.11,8:00,26.671,26.778,26.583,26.759,3232
2020.09.11,9:00,26.76,26.821,26.696,26.793,3925
2020.09.11,10:00,26.792,26.815,26.664,26.696,2432
2020.09.11,11:00,26.696,26.86,26.693,26.827,2534
2020.09.11,12:00,26.826,26.889,26.801,26.88,2874
2020.09.11,13:00,26.875,26.907,26.785,26.87,3468
2020.09.11,14:00,26.872,26.895,26.757,26.767,2825
2020.09.11,15:00,26.768,26.857,26.705,26.813,5256
2020.09.11,16:00,26.814,27.03,26.733,26.919,10575
2020.09.11,17:00,26.922,26.98,26.823,26.925,8989
2020.09.11,18:00,26.927,27.011,26.871,26.925,5791
2020.09.11,19:00,26.925,26.954,26.66,26.67,4879
2020.09.11,20:00,26.667,26.751,26.579,26.681,6666
2020.09.11,21:00,26.68,26.808,26.666,26.727,3996
2020.09.11,22:00,26.726,26.802,26.691,26.767,3627
2020.09.11,23:00,26.761,26.79,26.721,26.726,707
2020.09.14,1:00,26.732,26.809,26.66,26.771,1210
2020.09.14,2:00,26.764,26.797,26.76,26.79,711
2020.09.14,3:00,26.79,26.805,26.684,26.703,1345
2020.09.14,4:00,26.702,26.93,26.702,26.924,4574
2020.09.14,5:00,26.922,26.939,26.829,26.85,2868
2020.09.14,6:00,26.853,26.915,26.824,26.837,1333
2020.09.14,7:00,26.837,26.862,26.805,26.811,852
2020.09.14,8:00,26.81,26.894,26.773,26.868,2376
2020.09.14,9:00,26.868,26.908,26.804,26.823,2958
2020.09.14,10:00,26.822,26.945,26.821,26.899,2440
2020.09.14,11:00,26.898,26.945,26.812,26.835,1582
2020.09.14,12:00,26.835,26.856,26.711,26.767,1956
2020.09.14,13:00,26.767,26.898,26.762,26.879,2003
2020.09.14,14:00,26.88,26.891,26.788,26.835,2379
2020.09.14,15:00,26.833,27.062,26.827,27.05,5338
2020.09.14,16:00,27.049,27.177,26.995,27.161,7682
2020.09.14,17:00,27.162,27.203,27.043,27.129,6530
2020.09.14,18:00,27.129,27.306,27.126,27.178,5738
2020.09.14,19:00,27.179,27.213,27.106,27.159,3698
2020.09.14,20:00,27.159,27.199,27.082,27.19,2575
2020.09.14,21:00,27.19,27.254,27.159,27.175,2335
2020.09.14,22:00,27.175,27.228,27.158,27.163,2311
2020.09.14,23:00,27.166,27.199,27.116,27.118,587
2020.09.15,1:00,27.121,27.153,27.113,27.142,446
2020.09.15,2:00,27.141,27.169,27.135,27.166,379
2020.09.15,3:00,27.165,27.184,27.108,27.179,1162
2020.09.15,4:00,27.179,27.37,27.176,27.326,4298
2020.09.15,5:00,27.326,27.432,27.309,27.37,3924
2020.09.15,6:00,27.372,27.467,27.367,27.385,2441
2020.09.15,7:00,27.386,27.435,27.361,27.426,1255
2020.09.15,8:00,27.427,27.52,27.427,27.483,2927
2020.09.15,9:00,27.483,27.516,27.298,27.352,4660
2020.09.15,10:00,27.354,27.378,27.208,27.284,3557
2020.09.15,11:00,27.287,27.377,27.258,27.36,2682
2020.09.15,12:00,27.359,27.451,27.351,27.414,3048
2020.09.15,13:00,27.414,27.563,27.389,27.542,2926
2020.09.15,14:00,27.542,27.591,27.441,27.479,3650
2020.09.15,15:00,27.479,27.626,27.407,27.46,5900
2020.09.15,16:00,27.459,27.502,27.034,27.172,9921
2020.09.15,17:00,27.174,27.211,27.009,27.185,10036
2020.09.15,18:00,27.185,27.191,27.087,27.097,4912
2020.09.15,19:00,27.099,27.265,27.079,27.248,2992
2020.09.15,20:00,27.247,27.316,27.205,27.211,3311
2020.09.15,21:00,27.212,27.248,27.156,27.246,2465
2020.09.15,22:00,27.245,27.246,27.058,27.119,2901
2020.09.15,23:00,27.118,27.155,27.104,27.138,595
2020.09.16,1:00,27.121,27.184,27.118,27.133,583
2020.09.16,2:00,27.135,27.139,27.082,27.12,595
2020.09.16,3:00,27.119,27.15,27.051,27.128,1105
2020.09.16,4:00,27.129,27.24,27.02,27.235,4494
2020.09.16,5:00,27.235,27.309,27.216,27.235,2415
2020.09.16,6:00,27.235,27.278,27.233,27.253,1654
2020.09.16,7:00,27.252,27.307,27.246,27.269,1187
2020.09.16,8:00,27.269,27.361,27.198,27.222,2408
2020.09.16,9:00,27.223,27.296,27.133,27.278,3256
2020.09.16,10:00,27.277,27.35,27.234,27.328,3504
2020.09.16,11:00,27.328,27.44,27.308,27.332,2849
2020.09.16,12:00,27.333,27.402,27.32,27.337,2193
2020.09.16,13:00,27.336,27.397,27.304,27.372,2214
2020.09.16,14:00,27.369,27.372,27.253,27.301,2198
2020.09.16,15:00,27.3,27.428,27.231,27.288,5172
2020.09.16,16:00,27.29,27.428,27.188,27.234,8669
2020.09.16,17:00,27.235,27.298,27.115,27.277,7893
2020.09.16,18:00,27.279,27.411,27.276,27.337,5135
2020.09.16,19:00,27.338,27.374,27.239,27.283,3350
2020.09.16,20:00,27.285,27.333,27.185,27.296,3980
2020.09.16,21:00,27.299,27.425,26.871,27.124,13346
2020.09.16,22:00,27.125,27.215,26.979,27.104,7042
2020.09.16,23:00,27.108,27.191,27.057,27.159,1316
2020.09.17,1:00,27.16,27.186,27.133,27.143,876
2020.09.17,2:00,27.145,27.189,27.103,27.166,930
2020.09.17,3:00,27.165,27.165,26.957,27.126,3284
2020.09.17,4:00,27.126,27.204,26.896,26.911,7108
2020.09.17,5:00,26.908,26.972,26.776,26.939,5225
2020.09.17,6:00,26.935,26.936,26.708,26.773,5309
2020.09.17,7:00,26.771,26.849,26.749,26.792,1690
2020.09.17,8:00,26.791,26.895,26.758,26.824,3379
